Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,176534589.6,215659455.0,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103.0,555337985.7,690319754.9,732286143.3,793193187.4,1005573294.2,1215031775.3,1362151523.7,1279972866.4,1286462642.6,1335895286.4,1378991403.4,1507230778.9,2301514717.3,2543199148.4,2687472829.6,2636461517.1,3181206304.8,3267367609.9,3558215110.2,3694600399.9,3522272321.4,3982374845.9,3954696873.7,3567062511.9,3775160797.4,3797016068.7,3447543137.9,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,301791301.8,387700084.2,510259940.7,793884368.0,2401403227.4,2512784033.4,3284301332.2,3617580171.8,4052000412.7,5633000318.0,7829094613.1,8661263763.7,7596703214.3,6467582307.7,6704395824.2,6153296456.0,5053021950.5,5446428681.3,6038187033.0,6487912087.9,7360439423.1,6883516483.5,7646153983.5,7156593653.8,7374450769.2,8137911978.0,9059340384.6,11297802115.4,10255495027.5,12393131868.1,17759890109.9,17538461538.5,19363736263.7,23533791208.8,31734065934.1,44530494505.5,60882142857.1,79712087912.1,115270054945.1,97798351648.4,125122306346.2,167775274725.3,186833516483.5,198727747252.7,206224725274.7,164641483516.5,152451923076.9,167605219780.2
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,38413636363.6,40809523809.5,42105263157.9,38995454545.5,28998684210.5,25121666666.7,26362894736.8,30074440483.4,37662075750.1,37182938696.1,35838588169.6,41976002703.9,36183003978.3,37438527799.5,40716836998.0,46174557555.6,59867801204.8,76216441462.1,99697566667.8,123533036667.9,175933642291.8,213605065703.3,172611845341.6,166658327826.6,184367381749.0,171664638717.5,191549024910.6,199493490982.9,177911101680.1,187805922349.2,211803281924.7
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,506500173960.3,516814274022.0,517962962963.0,460290556900.7,435083713850.8,395077301248.5,395531066563.3,391719993756.8,404926534140.0,270953116950.0,195905767668.6,259708496267.3,306602673980.1,345110438692.2,430347770731.8,591016690742.8,764017107992.4,989930542278.7,1299705247685.8,1660844408499.6,1222643696991.8,1524916112078.9,2051661732059.8,2210256976945.4,2297128039058.2,2063662665171.9,1368400705491.0,1284727602173.7,1577524145963.2
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000024.0,122000016.0,125000008.0,128000000.0,129999994.0,148799980.0,124525702.9,159560018.0,172200018.0,188700037.0,219900006.0,222952578.2,246457838.3,290746157.1,308458423.2,571863295.7,637754162.1,746650558.6,905709147.3,1109346220.5,1254765349.9,1407062607.6,1407242640.2,1479688125.9,1587412957.2,1715625839.2,1944711061.3,2157434025.2,2395493877.5,2405021932.9,2550185618.1,1911600969.8,2029026704.0,1971525998.9,753636370.5,1293535010.9,1382334879.4,1851558301.7,1989343495.2,1817654508.2,1734938652.2,1674685248.2,1677552332.4,1846198770.6,2088961968.9,2581313485.7,3152324689.2,3824788145.3,4860093843.1,5378925894.6,5773084568.1,6563320570.4,7334917696.7,7621923307.7,8016591927.7,8277613193.6,8475681532.5,9136689514.1
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,46535881332.5,49639263972.0,52999806737.8,59871398802.8,68531623090.6,73302131950.1,61638105531.3,67859666843.5,71227634892.4,78199355093.0,84723554752.5,90038248220.9,90429765500.6,103394101801.7,125253024978.2,134416244951.7,131167733626.1,151656856422.2,172583698707.2,193318639980.0,233086145789.3,247106722477.3,255647752600.7,270545953990.4,269355365721.7,292874254961.6,310147305431.9,344336278836.4,370046266531.3,373481443921.0,402049995776.2,357724009105.6,379830000221.9,376254716433.5,426649304795.6,474034403187.3,518624552241.4,544005552578.9,551593893322.0,591004526194.8,615022567311.5,630831541229.4,663250167513.2,774466662240.0,897926604901.4,1028639477063.6,1176241330740.1,1488694492908.5,1515643037463.3,1665590819267.7,2042144113594.7,2272003568714.2,2297911379164.9,2356854113186.1,2581994304111.2,2695272602060.0,2903124297500.3,3291737801056.2
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,4187777711.1,4485777644.4,5377333333.3,7184853347.6,9664157498.6,14947391140.1,45412957746.5,46773368205.6,64005665722.4,74188249978.7,80265619484.6,111859676267.6,164541738058.7,184291796008.9,153239017560.2,129171635311.1,119624858115.8,103897846493.6,86961922765.3,85695861148.2,88256074766.4,95344459279.0,117630271802.4,132223268491.3,137087876662.2,132967901415.2,135174886488.7,143343036341.8,158662398745.0,165963557409.9,146775498080.0,161716960000.0,189514926213.3,184137469733.3,189605920240.0,215807655253.3,258742133333.3,328459608764.1,376900133511.3,415964509673.1,519796800000.0,429097866666.7,528207200000.0,671238840106.7,735974843360.0,746647127413.3,756350347333.3,654269902888.7,644935541446.5,683827144288.5
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1307333333.3,1419333333.3,1541666666.7,1568333333.3,1611333333.3,1679333333.3,1723000000.0,1865666666.7,1947333333.3,2144333333.3,2437666666.7,2656000000.0,2882000000.0,3571666666.7,4595000000.0,5598000000.0,6979333333.3,8704000000.0,7670500000.0,9032250000.0,7459833333.3,10016500000.0,9240000000.0,8230153846.2,9701357142.9,12403733333.3,15769062500.0,20155555555.6,15399166666.7,15291507936.5,12408647541.0,11379222222.2,7034219712.5,8881785938.5,12794192334.3,13829744878.6,9018243044.5,11681494637.3,11250327988.0,10682045258.4,12257418326.1,13182979783.5,14803189092.7,17646503525.2,21457470202.8,26524538565.7,35822408611.6,45898948564.1,54526580231.6,53150209167.9,65634109236.8,67327289319.7,68125631150.3,72065940085.8,82151588418.8,97156119150.0,95584380032.2,117487857142.9
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,792824707.3,836493109.2,857425916.2,886387156.1,939145851.2,955834893.3,984942988.1,984605369.3,1034293645.3,983621024.1,1024832915.0,1058120427.2,1280328245.0,1471913473.6,1658273721.3,2235746644.7,2266860655.7,2320786490.7,2591178368.0,3226678628.3,3503282103.0,3176771103.5,3109677455.7,2774199193.3,2705535756.1,2962199836.0,4189860416.2,5040708115.1,4985153202.5,4913065110.5,5716644272.0,5617236032.9,6004885321.3,5678827998.8,3877196914.9,4878719133.2,5065830414.0,4672503920.2,5030344074.0,5144045360.0,4679604753.6,4877602059.5,5333862371.3,6858952880.1,8031344381.1,8707015771.0,9358710935.4,11284603070.6,13439023281.5,12814961485.1,12948906288.6,14390776644.0,14225310518.8,14851057084.8,15304363138.2,13640668374.2,14683747153.7,16374743753.5
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704462302.4,764308114.5,825885273.7,917222004.4,893734483.2,974193126.9,1095910100.6,1237423232.7,1425029400.2,1659055272.4,1919508689.4,2262544100.4,2719900350.7,3693760000.0,5216773826.0,5633386679.8,6326445409.7,6617532782.9,7515823563.2,9294635004.4,11893405683.8,14171819540.4,16078856439.6,17775280373.8,19735920492.2,19138296376.2,18569292304.9,20897630201.2,25337226970.6,30423573842.2,36152027893.1,45474442836.5,52156414978.5,60644572348.1,73777792326.8,87890009877.2,96403758865.2,100163995150.9,85707636233.3,86283126843.7,95833932714.6,89286208628.7,91941192896.2,97001377568.6,114188557567.2,127417688055.8,147797218201.3,179981288567.4,192225881687.8,192408387762.1,236421782178.2,275966926379.4,290673681683.6,304454327499.4,311539499644.9,304097759674.1,309763879840.8,323907234412.3
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,25203524.0,28084252.8,28606411.4,134847202565.6,50056882.8,40606712.1,55272108.8,84539332.3,74617096.5,83099107.9,93147039.3,111022090.0,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434.0,516074229.0,608293860.3,597765363.1,681151190.0,932725578.8,1063879451.2,1129787201.8,1172268295.9,1154650066.3,1232699140.4,1303453616.1
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,322009471.6,327834680.6,342721579.8,348546952.1,371848114.7,359379856.2,375479849.8,348795303.0,329860091.9,408690163.5,434410373.8,419549425.1,465381090.0,575230234.4,648590642.9,679335901.1,594895672.3,691777758.4,960728338.9,1109374722.1,1100685844.9,1114830471.9,1295361885.9,995104305.3,1087471862.0,856890498.6,490181456.6,701307602.3,1055083945.4,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712.3,1253340519.5,1385810072.2,1448536630.9,1650494367.0,1885112201.8,2158496872.9,2505458705.0,2453899846.9,2578026297.2,2942546781.0,3801862611.4,4920343195.0,5015157815.7,4218723875.1,3556036534.6,3774270392.4
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,877720000.0,929520000.0,976200000.0,1009760100.0,1049400000.0,1132920000.0,1186120000.0,1263720000.0,1442320000.0,1665880000.0,1884120100.0,2328280100.0,2941640100.0,3127960000.0,3463639900.0,3573959900.0,3437200200.0,3399189100.0,3506347800.0,3661683400.0,3800368600.0,3771663200.0,3958045800.0,4189880000.0,4372215300.0,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698001400.0,15999886400.0,17011750900.0,17986886200.0,17601616000.0,18447922400.0,20283783700.0,21386153000.0,21977401900.0,22585841200.0,23166030400.0,23912227500.0,24805439600.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1215640315.4,1101897917.8,1160626398.2,1253529079.6,1600451467.3,1877328035.8,1958711603.0,2092585622.9,2488365726.8,2752307016.3,2363156432.3,2139072847.7,2054489852.7,1800077091.1,1865374402.5,1845561894.7,1569258068.1,1590707964.6,1658778453.9
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,6486974549.3,6568443572.9,6631336625.1,6752653098.6,7368560694.7
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,16750000000.0,20948677839.9,24147996549.6,18284194680.4,18409364147.0,6540247190.3,12267175481.3,16116843146.5,21188704081.2,24861483280.6,26252007830.5,30607991862.5,40289556656.1,49259526052.7,42616653299.9,39460357730.5,46466728666.6,40742313861.1,45519650911.4,44210806365.7,37160332465.2,38299854688.1,41431648801.2
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,26415627033.1,27902348231.5,29742715121.1,31940070475.7,34825399225.5,37843392609.2,40660758117.1,41446143053.5,44000476212.0,49821237944.8,59812719734.3,60132993643.0,67888161232.1,86802255720.9,114585322130.6,126376484453.5,138902143130.1,151164832297.9,165071846557.9,202575033747.4,259533402936.5,263471534973.2,244488077671.4,230034928322.6,222403620995.8,206361285913.5,229401402242.0,270835898950.1,286343644514.3,297064928019.5,298637237202.4,306494209125.1,308656514161.3,292160743471.4,290431783229.4,336724264248.6,346592134286.2,359712491484.9,339308698447.2,341570676656.0,366290374549.9,341012715537.6,365512724298.8,466828481349.4,581411677698.0,682876718562.4,799659760673.3,930260340256.8,1064896855324.4,1022309308238.2,1363306153919.9,1537385287216.9,1612269486195.5,1701440425956.0,1782506097763.3,1608685391951.8,1511046712038.0,1647227850147.9
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,17273335563.7,11266779661.0,14940338983.1,15099661016.9,10906867789.9,2904114903.2,2847927559896.7
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,26427001496.3,27913099565.0,29754504559.0,31953130738.6,34839883854.3,37857837468.8,40675907811.4,41461437378.2,44014905284.1,49835579121.1,59828430225.5,60152705422.9,67917081666.5,86836625982.3,114624340484.8,126419780156.8,138946010261.3,151224926168.0,165154589680.3,202701845156.5,259678072671.8,263624119106.3,244634029188.3,230180142291.0,222553918970.9,206529268783.9,229608273562.9,271083982630.3,286626079859.1,297368063594.1,299002608502.4,306865090479.6,309089281890.1,292636615790.2,290920857175.7,337234926326.5,347097499085.4,360278273212.0,339920562947.6,342197294332.8,366908576854.9,341638607011.4,366214454987.2,467537613032.3,582254847876.0,683799640479.4,800680019088.8,931296798981.2,1065865093245.0,1023156847146.0,1364274589505.0,1538450942114.3,1613328652768.8,1702768715442.8,1783849360621.8,1610061039227.2,1512472520978.2,1648713664105.4
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,7879873020.1,8864147148.3,10460130928.6,13027033615.1,20258108736.9,23030707984.8,26283626484.9,29841349044.1,32094958899.2,39832893957.3,52759403618.0,54521212348.8,54300314900.6,52546972269.9,52101839184.2,50155548468.3,49159520030.4,56143284436.4,61878635868.2,64410602157.4,74450112026.0,75943920882.2,80862236138.4,79656641875.1,83879570939.9,95021982773.9,101200582722.0,108625581910.1,108351896565.4,116362255682.2,129170146871.2,129567260486.0,138697761524.7,165353558840.9,199321767992.9,238335255544.5,277440186136.3,332195752003.5,400834911393.6,342551823244.6,393490982670.8,476512580983.6,497533088629.2,514923768188.4,528564730448.3,452162628392.9,441233983648.5,481208161470.8
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,71630592.2,79863374.9,95544010.8,104486043.5,125146438.7,133324919.0,144616696.8,188021168.8,187821029.0,197454053.1,233213522.6,252560557.1,302925489.7,348941656.8,315520894.9,354238109.3,390871568.6
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,93850000.0,98400000.0,103500000.0,110000000.0,120850000.0,138650000.0,171100000.0,198450000.0,220600000.0,233450000.0,247150000.0,270650000.0,287600000.0,305300000.0,368600000.0,465000000.0,505500000.0,641000000.0,735500000.0,783000000.0,794900000.0,889050000.0,915150000.0,883600000.0,864150000.0,873250000.0,891000000.0,979850000.0,1160900000.0,542520000.0,388300000.0,448300000.0,404600000.0,428794117.6,605492537.3,693970588.2,860630922.7,929607500.0,945000000.0,885444186.0,892164393.9,763465550.5,1078402127.7,1271196078.4,1484092538.4,1793754804.7,2626380435.2,2936612021.9,3532969034.6,3875409836.1,4368398047.6,4422276621.8,4980000000.0,5145757575.8,5240606060.6,4826587057.7,3278425328.3,3324385325.3
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,12694544692.7,14213045493.9,15431288006.2,16452201101.0,20079363625.6,25733043137.3,27821913815.0,27660149541.2,29828899205.7,30415095887.5,29114875621.9,30703017449.7,35083608131.0,46731767494.4,57240535137.8,62697540107.0,70596729394.1,86304245825.3,100324627215.5,88945625173.7,89501012915.7,98181259740.1,93413992955.9,98478349315.3,100948236941.2,87501423882.5,89768598023.4,95769031980.1
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,21273055398.3,21480023017.0,20749140606.2,22125435372.2,22689994990.1,20342201356.0,20875387068.1,23563576758.1,29697448108.3,34470227453.9,36346974008.2,39587732028.6,48114688201.5,55589849128.5,50244793831.6,48013606745.5,51290792018.1,46352802765.6,48116256926.1,49904928335.3,43072415017.4,44708598648.9,48769655479.2
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,14842870293.4,16147160122.8,17511477311.4,18954132365.5,21137242560.9,23260320646.3,25302033132.3,27463409201.9,29143383490.6,31649203885.9,37555366021.0,40980345656.4,48263914958.8,58567384058.8,65082581294.8,81716751697.9,88102107647.1,93136775102.6,102969762222.0,121646718574.3,140088635568.4,127858412114.4,112767844570.7,103533702638.5,107661673734.9,112514448261.8,148376104539.8,180429286795.8,204068257817.6,214875344910.0,258154283908.9,270362531376.6,280312318915.5,209950792712.7,226079963711.8,264051981551.3,288103936773.0,264477727278.7,266800462898.9,270847937645.2,259802012617.1,239917320967.0,263926220332.5,331108912605.3,381705425301.7,389042298376.8,420032121655.7,487816328342.3,513965650650.1,429657033107.7,488377689564.9,563109663291.2,543880647757.4,578742001487.6,573817719109.4,497918109302.4,514459972806.2,538040458217.0
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076158.5,43025199.5,45927061.5,54128377.4,64979280.4,70278594.4,76858462.8,74758504.8,79798404.0,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,571542674.6,537575980.8,555336145.8,494475699.9,361014890.5,449146608.3,584135559.9,692016714.3,696915430.7,1114703088.2,1156141998.3,1284766234.2,1357206995.7,1419293455.0,1698982437.8,1602760100.5,1716699913.2,1576904292.5,1547884442.3,1738100853.1,1542477308.9,1432228125.3,2197612701.1,2770082791.5,3178126491.9,3291353835.9,3469363996.4,3294093485.2,3580417066.9,4438778424.3,4820499924.3,4823831656.5,4560713073.9,4377293816.3,4020275298.0,3720649374.6,4408564260.2
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012025.2,11592024.4,12642026.6,13923029.3,15393032.4,15603032.8,16443034.6,16632032.8,16074027.3,16452028.0,18432031.4,21965951.7,30645121.0,36896278.2,43134498.7,47803146.0,49278979.5,64526398.7,85552369.9,127261099.2,147357222.8,154902869.0,147912069.8,146712850.5,151313242.0,168887539.1,207850623.6,249267039.8,283828769.0,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816.0,839319927.3,919103254.5,1016418229.3,1033561654.1,967199594.0,847397850.1,969936525.3,1065826669.9,1059498884.3,1328091523.8,1342997305.5,1375604279.5,1425929444.3,1485994387.5
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704431.7,945244992.2,1110565863.5,1200447429.4,1339494290.4,1472036550.7,1342287556.6,1580229795.1,1753746369.7,2245011572.0,2140383695.9,2589851693.0,3059682162.1,3239488104.6,5159557176.3,6826980766.8,7633528920.6,7696011359.9,9275203105.6,9929682184.3,13062421024.9,15518199247.3,16298905397.1,17589184556.7,17503082982.3,16403544510.5,13293209270.1,11356215712.9,10577042354.8,9853396225.6,12308624284.0,12981833333.3,13253565899.0,13695962019.2,10122020000.0,11396706586.8,13789560878.2,14505233968.9,15200846138.5,15873875969.0,19325894913.1,21099833783.5,21582248881.7,21828144686.0,25086930693.1,28858965517.2,33332844574.8,40405006007.2,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303.0,432794922.5,449826323.0,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961.0,935360466.4,1113920122.6,1004316495.1,1033002401.8,876937559.7,834369860.4,832415806.0,919103735.3,1033069710.0,1067828247.2,1163426850.7,1482597298.9,1433686309.8,1738605558.1,1877138041.6,1881847676.8,1463251055.4,1179837954.7,1445919969.9,1607345450.0,1544689502.8,1744794457.3,1534673583.2,1385058161.8,1709347793.3,1987622279.1,2736666515.8,4414929220.0,6646663561.3,7422102656.0,8638711442.8,10351932604.4,9253484108.5,10657705536.5,12156380425.1,12368071038.7,12949854262.8,13922223233.5,10985793715.3,9412034268.7,9981303726.2
